1492436040,302.3800,304.0000,301.9000,302.4800,300300
1492436340,299.3330,302.8000,298.6800,302.3000,276900
1492436643,299.5100,299.7700,298.7901,299.4300,209000
1492436999,299.7007,300.7000,299.3000,299.6700,138400
1492437244,300.7556,300.9300,299.7000,299.7645,102000
1492437543,300.6200,300.7500,299.8000,300.7500,77000
1492437841,299.9000,300.4800,299.6700,300.4800,61500
1492438199,300.2400,300.6800,299.8000,299.9500,79100
1492438440,301.1842,301.2000,300.1500,300.1550,78800
1492438740,302.0866,302.4100,301.0900,301.1900,109800
1492439042,301.4401,302.2500,301.4401,302.0010,53600
1492439395,301.2800,301.8645,300.6101,301.4667,63300
1492439642,300.9204,301.7250,300.9204,301.2882,27400
1492439942,300.3800,301.3000,300.0800,300.9100,51600
1492440242,300.9000,300.9700,300.3300,300.5700,36500
1492440548,300.6200,301.3300,300.6200,300.9300,25900
1492440848,301.0453,301.1500,300.6200,300.7147,26200
1492441145,300.9100,301.4100,300.8300,301.0100,31100
1492441443,301.4500,301.5000,300.7800,301.0985,38500
1492441743,301.2787,301.5000,300.9400,301.4500,35200
1492442040,301.4000,301.6955,301.0600,301.3300,29400
1492442340,301.4900,301.6100,300.9900,301.4100,38600
1492442640,301.9702,302.0098,301.4900,301.4900,49000
1492442998,302.7764,302.8800,302.0400,302.1200,72100
1492443244,302.2500,303.0000,302.2300,302.9500,68100
1492443540,302.5217,302.7300,302.2840,302.2840,34500
1492443850,302.0260,302.5600,301.8600,302.5117,25900
1492444146,302.3600,302.6200,302.0900,302.1040,35700
1492444452,302.4210,302.7196,302.2800,302.4300,25300
1492444742,302.4750,302.7700,302.1891,302.4200,35000
1492445099,302.3200,302.5600,302.1300,302.5140,20000
1492445351,301.9900,302.3000,301.7500,302.3000,25500
1492445641,302.0316,302.1800,301.9200,301.9200,23400
1492445966,302.0300,302.3300,302.0300,302.0700,26300
1492446244,302.2200,302.2600,302.0200,302.0600,17000
1492446589,301.5901,302.2209,301.5400,302.1600,28000
1492446851,301.6710,301.8999,301.6010,301.6753,10000
1492447199,301.5480,301.7400,301.3701,301.7400,21200
1492447445,301.6000,301.6900,301.4800,301.5567,13500
1492447748,301.2650,301.5800,301.2100,301.5703,15500
1492448051,301.1707,301.2300,300.9400,301.2100,25900
1492448349,301.1500,301.4400,301.1000,301.1300,14200
1492448646,300.9500,301.3600,300.9100,301.2057,27600
1492448941,300.8000,301.0600,300.6800,300.9500,19800
1492449253,301.0989,301.1500,300.8200,300.8301,21100
1492449572,301.1100,301.1751,301.0000,301.0600,20600
1492449848,300.9200,301.1200,300.8200,301.1100,13500
1492450150,301.4062,301.4600,300.8300,300.8474,199300
1492450496,301.0543,301.4300,301.0500,301.3500,14300
1492450742,301.3016,301.3500,300.7300,301.0200,28800
1492451041,301.3005,301.4700,301.2310,301.3200,25500
1492451344,301.3600,301.3900,301.0700,301.2400,13100
1492451699,300.8600,301.4200,300.8100,301.3344,89600
1492451946,301.0000,301.0806,300.7900,300.8525,19300
1492452297,301.0000,301.2400,300.9300,301.0000,20500
1492452540,301.2557,301.4500,300.8700,300.9900,32600
1492452840,301.8800,302.0400,301.2300,301.2300,63300
1492453148,301.3718,301.9673,301.3100,301.8200,31400
1492453440,301.6000,301.7500,301.1754,301.3400,23600
1492453747,301.7400,301.9300,301.5900,301.6500,13200
1492454061,302.1260,302.1500,301.7100,301.7200,32300
1492454395,301.9300,302.1900,301.7700,302.1900,44700
1492454641,301.9600,302.2196,301.8600,301.9283,58600
1492454942,301.5774,302.0000,301.5774,301.9409,47500
1492455240,301.6221,301.7350,301.4100,301.5000,35500
1492455599,301.4800,301.8900,301.4800,301.7300,26100
1492455847,301.3925,301.7050,301.3500,301.5263,15400
1492456142,301.6300,301.7100,301.4105,301.4105,24300
1492456443,301.5400,301.7000,301.3300,301.6100,33700
1492456762,301.9800,301.9900,301.4601,301.5300,29000
1492457041,301.9174,302.0000,301.7000,301.9400,35900
1492457340,301.8594,302.0000,301.6300,301.9800,40000
1492457642,301.4000,301.9200,301.3200,301.8800,33400
1492457945,301.4800,301.6398,301.3500,301.4100,25600
1492458242,301.3000,301.5300,301.1500,301.4600,36400
1492458596,301.4616,301.5299,301.2400,301.2900,0
1492458847,301.2600,301.9200,301.1800,301.5200,89000
1492459144,301.3400,301.3650,300.9100,301.3000,3982900
1492459200,301.4400,301.4400,301.4400,301.4400,4000
1492522440,299.3000,299.9800,297.9000,299.5008,0
1492522744,300.2574,300.7000,299.0000,299.2000,112600
1492523040,299.9403,300.8300,299.2900,300.2486,116100
1492523342,299.3453,300.1550,299.1110,299.9400,81600
1492523693,299.4713,299.5400,299.0801,299.2600,50000
1492523940,300.2600,300.3300,299.3500,299.4475,48700
1492524242,299.6000,300.4200,299.5200,300.3300,61600
1492524540,299.4000,299.7000,299.1900,299.6100,50600
1492524855,299.7600,299.8000,299.4100,299.4797,52600
1492525198,299.7400,299.9000,299.5300,299.6500,120700
1492525443,299.5600,299.8200,299.3163,299.6600,39000
1492525742,299.6100,299.9400,299.4300,299.5700,36800
1492526044,299.9000,300.1300,299.5410,299.6750,39300
1492526340,299.8500,299.9600,299.6800,299.9000,28400
1492526648,299.9500,300.3400,299.6650,299.7800,48200
1492526997,299.8500,300.2000,299.7800,299.9699,24500
1492527242,299.6800,299.9599,299.4100,299.8000,36600
1492527541,299.4597,299.6750,299.1000,299.5900,80600
1492527847,299.2000,299.7000,299.1900,299.4872,61900
1492528141,299.5300,299.6500,299.0200,299.1900,50300
1492528443,299.8599,300.0000,299.5600,299.5800,36700
1492528741,299.6900,300.0900,299.6700,299.7400,27400
1492529098,300.0500,300.1500,299.5800,299.7198,56200
1492529342,300.2844,300.7541,299.8200,300.0700,48300
1492529667,299.8100,300.5100,299.7900,300.4900,20200
1492529940,299.7400,299.8600,299.2200,299.7450,56100
1492530251,299.5850,299.9000,299.5300,299.8700,25200
1492530558,299.6500,299.7399,299.5200,299.5500,12300
1492530846,299.9800,299.9800,299.6000,299.6500,23600
1492531142,299.4500,300.0000,299.3100,299.9400,26400
1492531460,299.6800,299.7099,299.2000,299.5500,57100
1492531741,299.7300,299.9000,299.4000,299.6800,28000
1492532056,299.9900,300.0000,299.6000,299.8600,31000
1492532341,299.5100,300.0000,299.3386,299.9900,39300
1492532655,299.8900,299.9100,299.5353,299.5353,8000
1492532968,299.6000,299.8660,299.5700,299.7700,12000
1492533245,299.8600,299.9200,299.5600,299.6000,33400
1492533547,299.7500,299.9100,299.5300,299.8800,20700
1492533846,299.6800,299.9968,299.6800,299.8200,23500
1492534150,299.6100,299.8000,299.5200,299.7000,13100
1492534496,299.6200,299.8900,299.5800,299.7200,24600
1492534764,299.5132,299.7193,299.4700,299.6100,17200
1492535041,299.5350,299.6800,299.4200,299.5500,14400
1492535352,299.5700,299.7300,299.4700,299.5300,19100
1492535647,299.7456,299.8900,299.5600,299.6400,7500
1492535947,299.6350,299.8499,299.5500,299.7400,16300
1492536270,299.7500,299.7700,299.5700,299.6800,11900
1492536541,299.7753,299.8500,299.6000,299.7800,28300
1492536897,300.1900,300.1900,299.7700,299.7700,16900
1492537141,300.1000,300.7000,300.1000,300.3170,41200
1492537459,300.2100,300.3250,299.9800,300.0800,20300
1492537769,300.0000,300.3700,299.8800,300.2800,19400
1492538061,299.6700,300.1400,299.6500,300.0600,11100
1492538343,299.4900,299.8400,299.4200,299.6500,29400
1492538641,299.9000,300.0000,299.4200,299.4800,17800
1492538946,299.6000,299.9800,299.4000,299.9000,16700
1492539267,299.5600,299.6200,299.4500,299.5900,17500
1492539550,299.6900,299.7900,299.6000,299.6000,17700
1492539842,299.6139,299.8700,299.6100,299.6500,19200
1492540172,299.8500,299.8500,299.5200,299.6400,16000
1492540449,299.8100,299.9800,299.6600,299.7600,13000
1492540754,300.0000,300.1486,299.8600,299.9400,18600
1492541042,299.6500,300.1900,299.6500,300.0450,12100
1492541393,299.7900,299.8200,299.6100,299.7200,9500
1492541697,299.8796,300.0000,299.7900,299.9000,14700
1492541955,300.2275,300.3000,299.8600,299.9100,24800
