1492436044,893.5001,893.6000,887.5001,887.5001,222600
1492436340,892.7300,894.6600,891.8201,894.1500,122500
1492436641,891.4536,892.8900,891.1400,892.5700,76800
1492436999,890.8000,892.1550,890.7750,891.9000,54100
1492437242,891.0500,891.5001,890.3300,890.9693,69500
1492437545,892.7000,893.0000,890.9000,891.1700,50200
1492437845,893.3799,893.5694,892.1301,892.7500,45500
1492438165,893.2850,893.4500,892.4900,893.4100,41800
1492438442,892.9900,893.6600,892.6500,893.3700,38100
1492438741,894.5707,894.9000,893.0800,893.0800,71800
1492439043,894.3400,894.8800,894.1100,894.3700,40500
1492439340,893.5101,894.2500,893.5050,894.1700,32500
1492439641,893.8300,894.4800,893.7500,893.7500,22000
1492439942,893.6900,893.9504,892.6400,893.9100,24900
1492440250,892.6201,893.8480,892.6201,893.8480,19200
1492440599,893.0397,893.6600,892.5500,892.5500,15500
1492440841,893.4800,893.7900,893.0400,893.0400,17700
1492441140,894.0100,894.3589,893.6200,893.6900,17700
1492441453,894.0000,894.2800,893.5001,893.9547,17200
1492441747,893.8350,894.0000,893.5400,894.0000,12900
1492442042,894.1900,894.3700,893.6600,893.8794,13300
1492442344,895.0100,895.4500,894.0601,894.3400,41000
1492442644,895.0667,895.4500,894.5200,895.2399,21900
1492442945,895.6769,896.1500,895.0050,895.0050,44300
1492443249,896.0900,896.9800,895.9388,895.9399,34700
1492443542,895.8500,896.7900,895.6700,896.3318,27700
1492443844,896.0300,896.3000,895.5100,895.9100,17500
1492444140,895.5300,896.2700,895.4000,896.0900,14900
1492444440,895.2679,895.9900,895.2679,895.5200,16000
1492444762,895.2293,895.3900,894.9000,895.2200,19100
1492445045,895.4700,895.4900,894.9800,894.9800,8300
1492445340,895.4100,895.6200,895.1900,895.4400,8400
1492445653,895.5800,895.7000,895.3070,895.6500,10200
1492445944,896.1300,896.2200,895.5300,895.6600,14000
1492446242,896.6100,896.7000,896.0300,896.0300,20400
1492446562,896.4999,896.6700,896.1300,896.5300,12100
1492446854,896.5026,896.7900,896.3800,896.3800,11100
1492447155,896.5600,896.5850,896.0582,896.4600,10800
1492447446,896.9100,896.9100,896.4200,896.6300,24700
1492447752,896.6900,897.2500,896.4999,896.9200,21600
1492448053,896.7603,896.8700,896.4999,896.6900,0
1492448349,897.2100,897.2100,896.7600,896.7700,11200
1492448641,897.6372,897.7499,897.0400,897.1845,27900
1492448941,897.6900,897.8165,897.3980,897.5421,16500
1492449252,897.7660,897.9200,897.4500,897.7266,15600
1492449570,897.9100,898.1799,897.6300,897.9600,14300
1492449843,897.9646,898.0895,897.7200,897.7200,9000
1492450141,898.4400,898.8300,897.8500,897.8500,0
1492450448,898.4200,899.0000,898.1649,898.3420,26000
1492450741,898.5599,898.5599,897.8300,898.4440,20600
1492451043,897.6700,898.6600,897.2528,898.6100,21100
1492451343,898.3300,898.4000,897.5751,897.6300,14700
1492451651,898.1800,898.4000,898.0800,898.3350,11300
1492451942,898.8647,898.8871,898.1600,898.2300,16100
1492452246,899.3449,899.3484,898.5706,898.7800,23300
1492452561,898.4700,899.3799,898.1000,899.2400,30100
1492452840,898.6700,898.8800,898.5100,898.6201,13100
1492453148,898.1400,898.9300,898.0800,898.8500,26500
1492453459,898.6500,898.7650,897.9100,898.2400,20300
1492453742,898.1600,898.8000,898.1600,898.8000,9100
1492454050,898.7000,898.7000,897.9109,898.1700,24600
1492454351,899.0299,899.0400,898.3100,898.6088,18700
1492454657,899.2300,899.3400,898.8000,898.8300,23500
1492454941,899.3500,900.0812,899.3400,899.3400,55600
1492455297,900.0000,900.0500,899.2400,899.3000,28100
1492455547,899.2900,900.0500,898.8300,899.8550,34800
1492455854,899.3799,899.4400,898.7200,899.1500,22200
1492456143,899.4650,899.6700,898.9000,899.0900,26000
1492456443,899.8500,899.9600,899.3100,899.5764,23000
1492456742,900.7935,900.9500,899.6374,899.7600,58100
1492457045,900.7400,900.9400,900.1800,900.7899,32100
1492457340,901.2500,901.7800,900.6100,900.6500,54100
1492457641,900.7000,901.3000,900.5100,901.2800,48900
1492457942,901.0800,901.2200,900.5510,900.7600,40600
1492458242,901.0100,901.4600,900.7500,901.0833,39200
1492458541,901.6200,901.7100,900.9000,900.9400,57300
1492458843,902.1400,902.1800,901.2900,901.6500,78000
1492459140,902.0200,902.3700,901.5001,902.2000,122800
1492459200,901.9900,901.9900,901.9900,901.9900,135000
1492522443,906.5887,907.0000,901.9500,902.1100,0
1492522742,906.7700,908.0000,905.5247,905.5247,163800
1492523042,909.5900,909.5900,906.0100,906.8100,172200
1492523340,908.7000,909.6100,908.1961,909.5700,99900
1492523644,907.2000,908.9800,904.8651,908.8500,104100
1492523940,908.4300,908.4300,907.2101,907.3799,57600
1492524240,905.5132,908.6700,905.2900,908.2450,67400
1492524550,905.6500,906.3100,904.8978,905.6800,49900
1492524840,904.7900,906.4999,904.0100,905.6350,42200
1492525141,902.5800,904.9500,902.0900,904.5255,53300
1492525443,902.7133,903.0300,901.5100,902.6900,61700
